scientificName
Ababesmya karelia
Citrus tree
Citrus webberi
Cittotaenia ctenoides
Cittotaenia marmotae
Cittotaenia megasacca
Cittotaenia pectinata
Cittotaenia perplexa
Cittotaenia sandgroundi
Cittotaenia veligera
Cixidia colorata
Cixidia fusca
Cixidia fusiformis
Cixidia opaca
Cixidia septentrionalis
Cixidia shoshone
Cixidia slossoni
Cixidia variegata
Cixius angustatus
Cixius basalis
Cixius coloepeum
Cixius cultus
Cixius misellus
Cixius nervosus
Cixius pini
Cixius praecox
Cixius prodotes
Cixius stigmatus
Cladium jamaicense
Cladius isomerus
Cladius uncinatus
Cladoceran unknown
Cladochytrium majus
Cladochytrium sparganii
Cladocystis trifolium
Cladoderris flavidum
Cladogynia cyrtoides
Cladorchis asper
Cladorchis pangasii
Cladorchis pougosii
Cladosporium allii
Cladosporium betulignum
Cladosporium dematiosum
Cladosporium dendryphioides
Cladosporium diffusum
Cladosporium julorum
Cladosporium licheniphilum
Cladosporium naumovi
Cladosporium papaya
Cladosporium peridermiicola
Cladosporium persicum
Cladosporium rubi
Cladosporium sericeum
Cladosporium sitchense
Cladosporium sticpense
Cladosporium symphoricarpi
Cladotaenia oklahomensis
Cladotaenia sigmodonti
Cladotrichum physariae
Clangula glaucion
Clania crameri
Clania destructor
Clania tenuis
Clania tertia
Claoxylon bark
Claoxylon linostachys
Claoxylon sandwicense
Clarias falcatus
Clarias undosquamis
Clariotrema austrofujianensis
Clariotrema meridionalis
Clariotrema tchangi
Clarkia biloba
Clarkia williamsonii
Clasterisporium pulcherrimum
Clasterosporium heliocharidis
Clasterosporium irregulare
Clasterosporium madurae
Clasterosporium pulcherrimum
Clastoderma megaspora
Clastoderma nodospora
Clastoptera achatina
Clastoptera arborina
Clastoptera arizonana
Clastoptera binotata
Clastoptera brunnea
Clastoptera delicata
Clastoptera distincta
Clastoptera doeringae
Clastoptera hyperici
Clastoptera juniperina
Clastoptera laenata
Clastoptera lawsoni
Clastoptera lineatocollis
Clastoptera media
Clastoptera osborni
Clastoptera proteus
Clastoptera salicis
Clastoptera sierra
Clastoptera testacea
Clastoptera xanthocephala
Clathrus purpurea
Claudopus ater
Claudopus sessilis
Clavaria curtisii
Clavaria lachnocladium
Clavaria ponderosa
Clavaria roseodomaecornis
Clavaria subhelicoides
Clavariella acris
Clavariella conjuncta
Clavariella subdecurrens
Clavaspis herculeane
Clavicephalus laosensis
Clavicephalus papuensis
Claviceps bertoniensis
Claviceps compactiuscula
Claviceps maximi
Claviceps militaris
Claviceps rugosa
Claviceps setariae
Claviceps unicrocephala
Clavularia species
Clavunculus bifurcatus
Clavunculus bursatus
Clavunculus okeechobensis
Clavunculus suratus
Clavunculus unguis
Claytonia carolina
Claytonia carolinum
Claytonia sp
Clea europaea
Cleidodiscus aculeatus
Cleidodiscus adspectus
Cleidodiscus alatus
Cleidodiscus banghami
Cleidodiscus bifurcatus
Cleidodiscus brachus
Cleidodiscus bychowskyi
Cleidodiscus costaricaensis
Cleidodiscus floridanus
Cleidodiscus fusiformis
Cleidodiscus georgiensis
Cleidodiscus malleus
Cleidodiscus megalonchus
Cleidodiscus mirabilis
Cleidodiscus piranhus
Cleidodiscus robustus
Cleidodiscus serrasalmus
Cleistanthus orbicularis
Clematidis legusticifolia
Clematidis ligusticifolia
Clematidis ligusticifoliae
Clematidis virginiana
Clematis apiifolia
Clematis drummondi
Clematis drummondii
Clematis glycinoides
Clematis grata
Clematis henryi
Clematis ligusticifolia
Clematis paucifolia
Clematis rugosa
Clematis sp
Clematis squalidula
Clematis stans
Clematis uriguiana
Clematis vojiniana
Clemmys amboinensis
Cleome angustifolia
Cleome ciliata
Cleome elegantissima
Cleome hirta
Cleomella integrifolia
Cleome paxii
Cleome sp
Cleome suffruticosa
Cleora fortunata
Cleora repetita
Cleosiris catamitus
Clermontia arborescens
Clermontia blossom
Clermontia branch
Clermontia branches
Clermontia clermontioides
Clermontia dermontoides
Clermontia flowers
Clermontia fruit
Clermontia kakeana
Clermontia leaves
Clermontia stem
Clermontia stems
Clermontia yeasts
Clerodendron trichotomum
Clerodendrum chinense
Clerodendrum costatum
Clerodendrum floribundum
Clerodendrum glabrum
Clerodendrum incisum
Clerodendrum inerme
Clerodendrum myricoides
Clerodendrum paniculatum
Clerodendrum quadriloculare
Clerodendrum speciosissimum
Clerodendrum traceyanum
Cleruchus kivach
Cleruchus nikaknet
Cleruchus pieloui
Cleruchus polypori
Clethra arborea
Clethra barbinervis
Clethra barvinervis
Clethra monostachya
Clethra scabra
Cletis sp
Clianthus formosus
Clibanarius taeniatus
Clibanarius tricolor
Clibanarius virescens
Clidemia epiphytica
Cliffortia cuneata
Cliffortia dregeana
Cliffortia sp
Climacodon umbilicatum
Clinocardium ciliatum
Clinocardium nuttallii
Clinocottus acuticeps
Clinodiplosis oleisuga
Clinopodium ashei
Clinopodium laxiflorum
Clinostomoides ophiocephali
Clinostomum heterostomum
Clinostomum indicum
Clinostomum marulius
Clinostomum mujibi
Clintoniella papyracea
Clintoniella rosea
Clintoniella rosella
Clio acicula
Clione limacina
Clione papillonacea
Clisodon syringae
Clisodon terminalis
Clitandra cymulosa
Clithris cladophila
Clithris hydrangina
Clithris majoris
Clithris morbida
Clitocybe abortivus
Clitocybe alboflavidum
Clitocybe amarus
Clitocybe atropurpurea
Clitocybe deformale
Clitocybe fulva
Clitocybe molybdocephala
Clitocybe morifibunda
Clitocybe nebulosa
Clitocybe noveboracensis
Clitocybe oculus
Clitocybe orcella
Clitocybe sinocope
Clitocybe suavissima
Clitocybe tabacina
Clitocybe violacea
Clitopilus mephotica
Clitopilus obesus
Clitoria tomatea
Cloacina comani
Cloacitrema michiganiensis
Cloeon rufulum
Clonorchis endemicus
Clossiana epithore
Closteriopsis longissima
Closteriopsis longissimus
Closterocerus bambeyi
Closterocerus hungaricus
Closterocerus liriomyzae
Closterocerus litchii
Closterocerus nigrescens
Closterocerus orthopterae
Closterocerus purpurissatus
Closterocerus ritchiei
Closterocerus rotundiventris
Closterocerus tineivorus
Clostridium brevifaciens
Clostridium malacosomae
Clubiona sp
Clupanodon pseudohispanica
Clupanodon thrissa
Clupea sardina
Clupeidae remains
Clusia alata
Clusia criuva
Clusia grandiflora
Clusia melchiorii
Clusia pusilla
Clutia pulchella
Clypeocampulum lubricum
Clypeolella schiffnerulae
Clypeosphaeria bromeliae
Clypeosphaeria schizostachyi
Clypeosphaeria strychni
Clysiana ambiguella
Clytiomyia flava
Clytiomyia fucata
Clytochrysus obscurus
Clytostoma binatum
Cnemacantha rorida
Cnemaspis kandiana
Cnemidocoptes gallinae
Cnemidospora spiroboli
Cnemopogon apicalis
Cnestis sp
Cnetha latigoinum
Cnicus durassanicus
Cnicus striati
Cnicus vulgare
Cnidia venosa
Cnidoscolus aconitifolius
Cnidoscolus angustidens
Cnidoscolus sp
Cobalus cannae
Cobra imperator
Coccidae unspecified
Coccidium hominis
Coccidium perforans
Coccidium tenella
Coccinella algerica
Coccinella angulifera
Coccinella bruckii
Coccinella sep
Coccinella transversoguttata
Coccinellidae unspecified
Coccinellinae unspecified
Coccinia palmata
Coccobius aspidiellae
Coccobius kato
Coccobius miyatakei
Coccobius nunu
Coccobius omari
Coccobius phoebus
Coccoidea unspecified
Coccoloba angustifolia
Coccoloba belizensis
Coccoloba eggersii
Coccoloba ewifera
Coccoloba floridana
Coccoloba laurifolia
Coccoloba olivascens
Coccoloba parimensis
Coccoloba sagittata
Coccolobis floridana
Coccomyces emarginata
Coccomyces hitesceus
Coccomytilus lantanae
Cocconeis disculoides
Cocconeis disculus
Cocconeis pediculus
Cocconeis sp
Coccophacidium pinus
Coccophagus aspidiotiphagus
Coccophagus asterolecanii
Coccophagus brachypterus
Coccophagus brasiliensis
Coccophagus coccidarum
Coccophagus croconotus
Coccophagus eusaissetiae
Coccophagus euxanthodes
Coccophagus hispaniolae
Coccophagus indefinitus
Coccophagus kvavadze
Coccophagus mangiferae
Coccophagus mazatlan
Coccophagus minor
Coccophagus neocomperei
Coccophagus neserorum
Coccophagus nigrans
Coccophagus nigricoxae
Coccophagus parlobatae
Coccophagus sostenesi
Coccophagus tamaulipecus
Coccophagus tetrastichoides
Coccophagus thanhoaensis
Coccophagus youngi
Coccostroma tujucensis
Coccothraustes vulgaris
Coccothrinax alta
Coccotorus chaoi
Cocculus diversifolius
Cocculus laurifolius
Cocculus localea
Cocculus trilobus
Coccus formicarii
Coccus longulus
Coccus mangiferae
Coccus pseudohesperidum
Coccus pseudomagnoliarum
Coccygomimus instigator
Coccygomimus parnarae
Coccyzus minor
Cochlearia groenlandica
Cochlearia oleracea
Cochlicopa pseudonitens
Cochliobolus mayelkeanus
Cochliobolus penniseti
Cochliobolus protuberata
Cochliobolus senegalensis
Cochliobolus trifolii
Cochlioda coccinea
Cochliotheca crenulella
Cochlospermum planchonii
Cochlospermum religiosum
Cochylimorpha psalmophanes
Cochylis felix
Cocos alphonsei
Cocos babao
Cocos micifera
Cocos yattae
Codaster canadensis
Codium variegato
Codonocephalus mutabilis
Coeliades anchises
Coeliades bixana
Coeliades chalybe
Coeliades hanno
Coeliades keithloa
Coeliades pisistratus
Coeliades sejuncta
Coelidia olitorius
Coelinius niger
Coeliodes inaequalis
Coelioxys aurifrons
Coelioxys aurolimbata
Coelioxys brevis
Coelioxys bruneipes
Coelioxys caeruleipennis
Coelioxys capensis
Coelioxys circumscripta
Coelioxys cyanura
Coelioxys decipiens
Coelioxys dolichos
Coelioxys edita
Coelioxys erythrura
Coelioxys explor
Coelioxys foveolata
Coelioxys gilensis
Coelioxys grindeliae
Coelioxys hirsutissima
Coelioxys hunteri
Coelioxys immaculata
Coelioxys junodi
Coelioxys lativentris
Coelioxys lativentroides
Coelioxys madagascariensis
Coelioxys menthae
Coelioxys mexicana
Coelioxys nigripes
Coelioxys novomexicana
Coelioxys penetratrix
Coelioxys porterae
Coelioxys rubella
Coelioxys rufispina
Coelioxys rufocaudata
Coelioxys scioensis
Coelioxys setosa
Coelioxys torrida
Coelioxys verticalis
Coelioxys x
Coelocaryon botryoides
Coelocephalapion arizonae
Coelomera cayennensis
Coelomera godmani
Coelomera lanio
Coelomomyces clavisporus
Coelonotus pini
Coelopencyrtus callainus
Coelopencyrtus nothylaei
Coelopencyrtus taylori
Coelopencyrtus watmoughi
Coelopisthia gracilenta
Coelopisthia pseudaletia
Coenagrion quadrigerum
Coenagrion sp
Coendou rothschildi
Coenonympha pamphiloides
Coenorhinus paulicus
Coenosia atritibia
Coenosia femoralis
Coenosia fuscopunctata
Coenosia lacteipennis
Coenosia means
Coenosia octopunctata
Coenostroma postliferum
Coffea aristatum
Coffea bakossii
Coffea columnaris
Coffea eugenioides
Coffea excelsa
Coffea fotsoana
Coffea heterocalyx
Coffea leonimontana
Coffea liberica
Coffea macrocarpa
Coffea magna
Coffea mapiana
Coffea mauritiana
Coffea montekupensis
Coffea nkolbissonii
Coffea sp
Coffea ugandensis
Coilodes castanea
Cola acuminata
Cola bruneelii
Cola chlamydantha
Cola gigantea
Cola greenwayi
Cola griseiflora
Cola lateritia
Cola lizae
Cola marsupium
Cola natalensis
Colania linearis
Cola nitida
Colaphus palaestinus
Colaptes collaris
Colaptes luteus
Cola sp
Colaspidema atrum
Colchicum roseimplenum
Coldenia palmeri
Colea purpurascens
Colenis impuctatus
Coleogyne sp
Coleomegilla innotata
Coleophoma byroniae
Coleophoma evonymi
Coleophora atraphaxidellum
Coleophora junceae
Coleophora levantis
Coleophora shaleriella
Coleophora sinensis
Coleoptera adult
Coleoptera adults
Coleoptera larva
Coleoptera larvae
Coleoptera sp
Coleorhynchus heros
Coleosporium agrimoniae
Coleosporium ansoniae
Coleosporium astilbes
Coleosporium aureum
Coleosporium farfarae
Coleosporium floridanum
Coleosporium montanum
Coleosporium nomchi
Coleosporium phoradendri
Coleosporium picrasmae
Coleosporium piperitum
Coleosporium simplex
Coleosporium subcorticinum
Coleosporium uredo
Coleotechnites chilcotti
Coleotechnites laricella
Colepismatophila buckleyi
Colepismatophila burti
Coleroa palustris
Colias edwardsi
Colias erate
Colias keewaydina
Colias scudderi
Colias scudderii
Colinicola aberrans
Colinus graysoni
Coliuspasser ardens
Coliuspasser axillaris
Colius sp
Colladonus arctostaphyli
Colladonus belli
Colladonus commissus
Colladonus coquilletti
Colladonus flavocapitatus
Colladonus geminatus
Colladonus holmesi
Colladonus intricatus
Colladonus januatus
Colladonus mendicus
Colladonus robustus
Colladonus tessellatus
Collarium nigricans
Colletes abessinicus
Colletes abnormis
Colletes acutus
Colletes albohirtus
Colletes alocochila
Colletes anceps
Colletes andrewsi
Colletes antecessus
Colletes arabicus
Colletes armatus
Colletes aruacariae
Colletes atacamensis
Colletes aureocinctus
Colletes aztecus
Colletes banksi
Colletes beamerorum
Colletes bicolor
Colletes birkmanni
Colletes bokkeveldi
Colletes bryanti
Colletes californicus
Colletes capensis
Colletes caspicus
Colletes cercidii
Colletes clypeonitens
Colletes consors
Colletes cunicularius
Colletes cyanonitidus
Colletes denudatus
Colletes dimidiatus
Colletes distinctus
Colletes eardleyi
Colletes eous
Colletes fasciatus
Colletes fascicularis
Colletes foveolaris
Colletes francesae
Colletes fulvipes
Colletes furfuraceus
Colletes fuscicornis
Colletes genalis
Colletes gessi
Colletes gilensis
Colletes gilvus
Colletes hakkari
Colletes hirtibasis
Colletes howardi
Colletes idoneus
Colletes infracognitus
Colletes intermixtus
Colletes intricans
Colletes knersvlaktei
Colletes lacunatus
Colletes latefasciatus
Colletes laticaudus
Colletes longiceps
Colletes longifacies
Colletes louisae
Colletes lycii
Colletes maidli
Colletes malleatus
Colletes malmus
Colletes microdontus
Colletes nieuwoudtvillei
Colletes nigrifrons
Colletes ochraceus
Colletes oligolege
Colletes oromontis
Colletes palellatus
Colletes patellatus
Colletes perezi
Colletes petalostemonis
Colletes phaceliae
Colletes prosopidis
Colletes pseudojejunus
Colletes pumilus
Colletes resedae
Colletes rufitarsis
Colletes rufocinctus
Colletes rufotibialis
Colletes salicicola
Colletes salsolae
Colletes schultzei
Colletes sieverti
Colletes skinneri
Colletes slevini
Colletes solidaginis
Colletes sp
Colletes speciosus
Colletes spectabilis
Colletes speculiferus
Colletes sphaeralceae
Colletes succintus
Colletes swenki
Colletes tectiventris
Colletes testaceipes
Colletes thoracicus
Colletes thysanellae
Colletes tuberculatus
Colletes turgiventris
Colletes validus
Colletes willistonii
Colletes wollmanni
Colletes wootoni
Colletes zygophyllum
Colletotrichum amphicarpi
Colletotrichum bromeliacearum
Colletotrichum caricinum
Colletotrichum coffeae
Colletotrichum corda
Colletotrichum cyamopsis
Colletotrichum dieffenbachiae
Colletotrichum hepaticae
Colletotrichum heucherae
Colletotrichum kentiae
Colletotrichum nonsemarsini
Colletotrichum oleraceum
Colletotrichum picatum
Colletotrichum polytuche
Colletotrichum purpurea
Colletotrichum sagenarium
Colletotrichum saguineum
Colletotrichum sanguineum
Colletotrichum stillingiae
Colletotrichum stizolobii
Colletotrichum sublineolum
Colletotrichum tucumanensis
Collinia circulans
Collisella jamaicensis
Collocalia notesculenta
Colloderma pustulatum
Collonema laricis
Collops argutus
Collops limbellus
Collops maculatus
Collops punctulatus
Collops subtropicus
Collybia candissima
Collybia cohaerens
Collybia lacunosa
Collybia longistylis
Collybia nyophila
Collybia paludina
Collybia pancidus
Collybia spinulosa
Colobenterobius longispiculum
Colobus colobi
Colobus occidentalis
Colobus rufomitralus
Colocasia edulis
Coloceras hemiphagae
Coloceras minus
Coloceras piageti
Colocladorchis ventrastomis
Cologania sp
Colpocephalum aethiopicae
Colpocephalum alecturae
Colpocephalum batocina
Colpocephalum berigorae
Colpocephalum blagoweschenskii
Colpocephalum buteonis
Colpocephalum eucarenum
Colpocephalum eugenii
Colpocephalum femellus
Colpocephalum fregili
Colpocephalum frugilegi
Colpocephalum gypae
Colpocephalum humboldt
Colpocephalum impressum
Colpocephalum keleri
Colpocephalum laniidorum
Colpocephalum lathami
Colpocephalum longicaudum
Colpocephalum spinicollis
Colpocephalum subzerafae
Colpocephalum zerafae
Colpodes aurelius
Colpodes ishidai
Colpodes japonicus
Colpomenia sinuosa
Coltricia bicolor
Coltricia flabelliformis
Coluber coluber
Coluber quadridens
Colubrina asiatica
Colubrina texensis
Columba arquatrix
Columba domestica
Columba flavirostris
Columba janthina
Columba plumbea
Columba squamosa
Columbicola angustus
Columbicola exilicornis
Columbicola filiformis
Columbicola forficula
Columbicola harrisoni
Columbicola mjoebergi
Columbicola tasmaniensis
Columbicola texanus
Columella alticola
Columella japonica
Columnea glabra
Columnea gloriosa
Columnea microphylla
Columnea percrassa
Columnea verecunda
Columnocystis purpureum
Columnocystis rugispora
Colus sp
Colutea buhsei
Colutea kesselringii
Colutea melanocalyx
Colutea persica
Colymbetes fusca
Colymbus holboelli
Colymbus septentrionalis
Combretum albiflorum
Combretum apiculatum
Combretum bracteosum
Combretum clemeusei
Combretum constrictum
Combretum farinosum
Combretum hereroense
Combretum imberbe
Combretum latifolium
Combretum liane
Combretum micranthum
Combretum nigricans
Combretum ovalifolium
Combretum paniculatum
Combretum platypetalum
Combretum racemosum
Combretum sp
Combretum splendens
Combretum tormentosum
Combretum wattii
Combretum zenkeri
Combretum zeyheri
Cometoides capitatus
Cometoides pechumani
Cometoides pileatus
Comibaena diluta
Comibaena integranota
Comibaena obsoletaria
Commelina fluminensis
Commelina forskaolii
Commelina madagascarina
Commelina sp
Commelina spp
Commelina tunghalensis
Commelina welwitschii
Commiphora africana
Commiphora caryaefolia
Commiphora edulis
Commiphora guillaumin
Commiphora harveyi
Commiphora karibensis
Commiphora kraeuseliana
Commiphora merkeri
Commiphora mollis
Commiphora multijuga
Commiphora neglecta
Commiphora saxicola
Commiphora sp
Commiphora virgata
Commiphora wildii
Commiphora woodii
Common bivalves
Comperiella calauanica
Composita argentea
Compsoctena campestris
Compsoctena energa
Compsolechia anisogramma
Compsolechia disquei
Compsomyia macellaria
Compsothlypis americana
Comstockaspis paraphyses
Comus asperifola
Concaedes carinata
Concana hoshea
Conchaecia hettacra
Conchoecia hettacra
Conchoecia obtusata
Conchyloctenia spilota
Concinnum bulbocirrus
Concinnum ellipticum
Concinnum taiwanensis
Condalia globosa
Condalia parryi
Condalia sp
Condalia spataukta
Condalia spathulata
Condalia spathulodes
Condalia spathuloidea
Condalia spathuloides
Condalia spathuoides
Condylostylus comatus
Conger orbignianus
Conger wilsoni
Congocoptes dryocopi
Conidia alak
Conifer needles
Coniger ridiculus
Coniochaeta abietina
Coniochaeta horrida
Coniochaeta humana
Coniochaeta millegrana
Coniocybe owani
Coniophora atramentarius
Coniophora flavobrunnea
Coniophora spongiosa
Conioscinella melancholica
Coniosporium caricis
Coniosporium ceceri
Coniosporium cercei
Coniosporium rosarum
Coniosporium yuccae
Coniothecium salicis
Coniothyrium centrathifolius
Coniothyrium pirina
Coniothyrium pirini
Coniothyrium poavora
Coniothyrium salicis
Coniothyrium sarcobati
Coniothyrium suspectum
Conium sp
Connarus conchocarpus
Connarus wightii
Conocephaloides nihoa
Conochares altera
Conochiloides hippocrepis
Conochiloides unicornis
Conocybe dakotensis
Conomelus behneli
Conomelus dehneli
Conomyrma bicolor
Conopholis mexicana
Conophorus fuminervis
Conophorus pussillus
Conopia pyri
Conopia scitula
Conopia tipuliformis
Conops flavifrons
Conops xanthopareus
Conospermum canaliculatum
Conospermum distichum
Conospermum taxifolium
Conospermum triplinervium
Conotelus obscurus
Conradina canescens
Conspicuum aenigma
